open_ticket_id,open_ticket_title,open_ticket_priority,open_ticket_sla_class,open_ticket_issue_type,match_rank,matched_ticket_id,matched_ticket_title,matched_issue_type,matched_completed_by,matched_resolution_hours,matched_priority,similarity_score
T20251207.0001,Outlook not syncing emails,High,Service Request,IT:Hardware,4,T20251220.0008,Outlook not syncing emails,Triage,"Taylor, Mark",67.0,Medium,1.0
T20251207.0001,Outlook not syncing emails,High,Service Request,IT:Hardware,5,T20260225.0005,Outlook not syncing emails,Triage,"Miller, Susan",152.5,Medium,1.0
T20260206.0003,Teams calls have audio echo,High,High,Triage,1,T20251204.0021,Teams calls have audio echo,SW:Support,"Taylor, Mark",58.0,Medium,1.0
T20260206.0003,Teams calls have audio echo,High,High,Triage,2,T20251205.0015,Teams calls have audio echo,IT:Hardware,"Moore, James",11.5,Medium,1.0
T20260206.0003,Teams calls have audio echo,High,High,Triage,3,T20260211.0005,Teams calls have audio echo,SW:Support,"Moore, James",186.0,Medium,1.0
T20260206.0003,Teams calls have audio echo,High,High,Triage,4,T20251205.0008,Teams calls have audio echo,IT:Applications,"Miller, Susan",169.5,Medium,1.0
T20260206.0003,Teams calls have audio echo,High,High,Triage,5,T20260131.0004,Teams calls have audio echo,SW:Defect,"Anderson, Scott",132.0,Medium,1.0
T20260217.0003,Wi-Fi connectivity issues in conference room B,Low,Low,SW:Internal,1,T20260110.0007,Wi-Fi connectivity issues in conference room B,SW:Support,"Miller, Susan",173.0,Medium,1.0
T20260217.0003,Wi-Fi connectivity issues in conference room B,Low,Low,SW:Internal,2,T20260110.0013,Wi-Fi connectivity issues in conference room B,Triage,"Anderson, Scott",160.0,Medium,1.0
T20260217.0003,Wi-Fi connectivity issues in conference room B,Low,Low,SW:Internal,3,T20260128.0006,Wi-Fi connectivity issues in conference room B,SW:Change,"Anderson, Scott",121.0,Medium,1.0
T20260217.0003,Wi-Fi connectivity issues in conference room B,Low,Low,SW:Internal,4,T20251212.0007,Wi-Fi connectivity issues in conference room B,SW:Change,"Anderson, Scott",175.0,Medium,1.0
T20260217.0003,Wi-Fi connectivity issues in conference room B,Low,Low,SW:Internal,5,T20251217.0009,Wi-Fi connectivity issues in conference room B,SW:Defect,"Anderson, Scott",162.0,Medium,1.0
T20260126.0001,Printer jamming on 2nd floor,Low,Service Request,SW:Change,1,T20260206.0006,Printer jamming on 2nd floor,SW:Support,"Miller, Susan",53.5,Medium,1.0
T20260126.0001,Printer jamming on 2nd floor,Low,Service Request,SW:Change,2,T20260124.0009,Printer jamming on 2nd floor,Triage,"Miller, Susan",213.5,Medium,1.0
T20260126.0001,Printer jamming on 2nd floor,Low,Service Request,SW:Change,3,T20260205.0011,Printer jamming on 2nd floor,SW:Defect,"Anderson, Scott",48.5,Medium,1.0
T20260126.0001,Printer jamming on 2nd floor,Low,Service Request,SW:Change,4,T20251225.0004,Printer jamming on 2nd floor,IT:Hardware,"Anderson, Scott",151.5,Medium,1.0
T20260126.0001,Printer jamming on 2nd floor,Low,Service Request,SW:Change,5,T20251209.0006,Printer jamming on 2nd floor,IT:Change,"Anderson, Scott",6.5,Medium,1.0
T20260130.0001,Laptop battery not holding charge,High,High,SW:Defect,1,T20260112.0001,Laptop battery not holding charge,Triage,"Anderson, Scott",212.0,Medium,1.0
T20260130.0001,Laptop battery not holding charge,High,High,SW:Defect,2,T20260218.0009,Laptop battery not holding charge,SW:Internal,"Miller, Susan",173.5,Medium,1.0
T20260130.0001,Laptop battery not holding charge,High,High,SW:Defect,3,T20260209.0007,Laptop battery not holding charge,SW:Internal,"Taylor, Mark",37.5,Medium,1.0
T20260130.0001,Laptop battery not holding charge,High,High,SW:Defect,4,T20260214.0003,Laptop battery not holding charge,IT:Change,"Miller, Susan",144.5,Medium,1.0
T20260130.0001,Laptop battery not holding charge,High,High,SW:Defect,5,T20260124.0014,Laptop battery not holding charge,SW:Support,"Moore, James",47.5,Medium,1.0
T20251203.0001,Desk phone not receiving calls,Critical,Service Request,SW:Defect,1,T20251231.0005,Desk phone not receiving calls,Triage,"Moore, James",207.5,Medium,1.0
T20251203.0001,Desk phone not receiving calls,Critical,Service Request,SW:Defect,2,T20260220.0009,Desk phone not receiving calls,SW:Internal,"Anderson, Scott",84.0,Medium,1.0
T20251203.0001,Desk phone not receiving calls,Critical,Service Request,SW:Defect,3,T20251221.0006,Desk phone not receiving calls,Triage,"Moore, James",150.0,Medium,1.0
T20251203.0001,Desk phone not receiving calls,Critical,Service Request,SW:Defect,4,T20260127.0006,Desk phone not receiving calls,IT:Applications,"Moore, James",113.0,Medium,1.0
T20251203.0001,Desk phone not receiving calls,Critical,Service Request,SW:Defect,5,T20260205.0005,Desk phone not receiving calls,IT:Change,"Taylor, Mark",56.0,Medium,1.0
T20260122.0001,OneDrive sync errors,Medium,Medium,IT:Hardware,1,T20260113.0013,OneDrive sync errors,SW:Support,"Anderson, Scott",84.5,Medium,1.0
T20260122.0001,OneDrive sync errors,Medium,Medium,IT:Hardware,2,T20260222.0013,OneDrive sync errors,SW:Defect,"Miller, Susan",14.0,Medium,1.0
T20260122.0001,OneDrive sync errors,Medium,Medium,IT:Hardware,3,T20251225.0003,OneDrive sync errors,IT:Hardware,"Taylor, Mark",97.0,Medium,1.0
T20260122.0001,OneDrive sync errors,Medium,Medium,IT:Hardware,4,T20260110.0006,OneDrive sync errors,SW:Support,"Taylor, Mark",95.5,Medium,1.0
T20260122.0001,OneDrive sync errors,Medium,Medium,IT:Hardware,5,T20260208.0008,OneDrive sync errors,Triage,"Taylor, Mark",217.0,Medium,1.0
T20251230.0003,Laptop battery not holding charge,High,Service Request,SW:Defect,1,T20260112.0001,Laptop battery not holding charge,Triage,"Anderson, Scott",212.0,Medium,1.0
T20251230.0003,Laptop battery not holding charge,High,Service Request,SW:Defect,2,T20260218.0009,Laptop battery not holding charge,SW:Internal,"Miller, Susan",173.5,Medium,1.0
T20251230.0003,Laptop battery not holding charge,High,Service Request,SW:Defect,3,T20260209.0007,Laptop battery not holding charge,SW:Internal,"Taylor, Mark",37.5,Medium,1.0
T20251230.0003,Laptop battery not holding charge,High,Service Request,SW:Defect,4,T20260214.0003,Laptop battery not holding charge,IT:Change,"Miller, Susan",144.5,Medium,1.0
T20251230.0003,Laptop battery not holding charge,High,Service Request,SW:Defect,5,T20260124.0014,Laptop battery not holding charge,SW:Support,"Moore, James",47.5,Medium,1.0
T20251209.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Change,1,T20260204.0006,Software license expired for Adobe Acrobat,IT:Applications,"Moore, James",1.0,Low,1.0
T20251209.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Change,2,T20260102.0002,Software license expired for Adobe Acrobat,SW:Defect,"Taylor, Mark",127.0,Low,1.0
T20251209.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Change,3,T20260129.0006,Software license expired for Adobe Acrobat,SW:Internal,"Miller, Susan",169.0,Low,1.0
T20251209.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Change,4,T20260114.0011,Software license expired for Adobe Acrobat,IT:Hardware,"Moore, James",111.0,Low,1.0
T20251209.0002,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Change,5,T20251231.0010,Software license expired for Adobe Acrobat,Triage,"Moore, James",168.5,Low,1.0
T20260209.0003,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,1,T20260204.0006,Software license expired for Adobe Acrobat,IT:Applications,"Moore, James",1.0,Low,1.0
T20260209.0003,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,2,T20260102.0002,Software license expired for Adobe Acrobat,SW:Defect,"Taylor, Mark",127.0,Low,1.0
T20260209.0003,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,3,T20260129.0006,Software license expired for Adobe Acrobat,SW:Internal,"Miller, Susan",169.0,Low,1.0
T20260209.0003,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,4,T20260114.0011,Software license expired for Adobe Acrobat,IT:Hardware,"Moore, James",111.0,Low,1.0
T20260209.0003,Software license expired for Adobe Acrobat,Critical,Service Request,SW:Defect,5,T20251231.0010,Software license expired for Adobe Acrobat,Triage,"Moore, James",168.5,Low,1.0
T20260124.0002,Password reset request,Critical,Service Request,IT:Applications,1,T20251210.0013,Password reset request,IT:Hardware,"Taylor, Mark",190.5,Low,1.0
T20260124.0002,Password reset request,Critical,Service Request,IT:Applications,2,T20260218.0008,Password reset request,SW:Change,"Moore, James",128.0,Low,1.0
T20260124.0002,Password reset request,Critical,Service Request,IT:Applications,3,T20260226.0006,Password reset request,IT:Applications,"Miller, Susan",89.0,Low,1.0
T20260124.0002,Password reset request,Critical,Service Request,IT:Applications,4,T20260215.0014,Password reset request,SW:Defect,"Miller, Susan",11.0,Low,1.0
T20260124.0002,Password reset request,Critical,Service Request,IT:Applications,5,T20260223.0005,Password reset request,Triage,"Miller, Susan",29.0,Low,1.0
T20260218.0004,Internet speed slow at branch office,Critical,High,SW:Support,1,T20260219.0004,Internet speed slow at branch office,SW:Support,"Moore, James",156.0,High,1.0
T20260218.0004,Internet speed slow at branch office,Critical,High,SW:Support,2,T20260220.0006,Internet speed slow at branch office,SW:Internal,"Taylor, Mark",82.5,High,1.0
T20260218.0004,Internet speed slow at branch office,Critical,High,SW:Support,3,T20260102.0006,Internet speed slow at branch office,SW:Internal,"Miller, Susan",201.5,High,1.0
T20260218.0004,Internet speed slow at branch office,Critical,High,SW:Support,4,T20260221.0007,Internet speed slow at branch office,SW:Support,"Miller, Susan",48.5,High,1.0
T20260218.0004,Internet speed slow at branch office,Critical,High,SW:Support,5,T20251215.0007,Internet speed slow at branch office,IT:Applications,"Miller, Susan",105.5,High,1.0
T20251204.0004,Printer jamming on 2nd floor,Critical,High,Triage,1,T20260206.0006,Printer jamming on 2nd floor,SW:Support,"Miller, Susan",53.5,Medium,1.0
T20251204.0004,Printer jamming on 2nd floor,Critical,High,Triage,2,T20260124.0009,Printer jamming on 2nd floor,Triage,"Miller, Susan",213.5,Medium,1.0
T20251204.0004,Printer jamming on 2nd floor,Critical,High,Triage,3,T20260205.0011,Printer jamming on 2nd floor,SW:Defect,"Anderson, Scott",48.5,Medium,1.0
T20251204.0004,Printer jamming on 2nd floor,Critical,High,Triage,4,T20251225.0004,Printer jamming on 2nd floor,IT:Hardware,"Anderson, Scott",151.5,Medium,1.0
T20251204.0004,Printer jamming on 2nd floor,Critical,High,Triage,5,T20251209.0006,Printer jamming on 2nd floor,IT:Change,"Anderson, Scott",6.5,Medium,1.0
T20260207.0004,File recovery request,High,Service Request,IT:Applications,1,T20260221.0011,File recovery request,IT:Applications,"Miller, Susan",126.0,Medium,1.0
T20260207.0004,File recovery request,High,Service Request,IT:Applications,2,T20251228.0007,File recovery request,IT:Applications,"Taylor, Mark",113.0,Medium,1.0
T20260207.0004,File recovery request,High,Service Request,IT:Applications,3,T20251215.0004,File recovery request,IT:Change,"Moore, James",68.0,Medium,1.0
T20260207.0004,File recovery request,High,Service Request,IT:Applications,4,T20260203.0009,File recovery request,SW:Defect,"Anderson, Scott",141.5,Medium,1.0
T20260207.0004,File recovery request,High,Service Request,IT:Applications,5,T20260107.0002,File recovery request,SW:Internal,"Miller, Susan",124.5,Medium,1.0
T20260211.0001,Printer jamming on 2nd floor,Low,Low,IT:Hardware,1,T20260206.0006,Printer jamming on 2nd floor,SW:Support,"Miller, Susan",53.5,Medium,1.0
T20260211.0001,Printer jamming on 2nd floor,Low,Low,IT:Hardware,2,T20260124.0009,Printer jamming on 2nd floor,Triage,"Miller, Susan",213.5,Medium,1.0
T20260211.0001,Printer jamming on 2nd floor,Low,Low,IT:Hardware,3,T20260205.0011,Printer jamming on 2nd floor,SW:Defect,"Anderson, Scott",48.5,Medium,1.0
T20260211.0001,Printer jamming on 2nd floor,Low,Low,IT:Hardware,4,T20251225.0004,Printer jamming on 2nd floor,IT:Hardware,"Anderson, Scott",151.5,Medium,1.0
T20260211.0001,Printer jamming on 2nd floor,Low,Low,IT:Hardware,5,T20251209.0006,Printer jamming on 2nd floor,IT:Change,"Anderson, Scott",6.5,Medium,1.0
T20120603.0003,"Email just in, printer is down.",High,High,IT:Hardware,1,T20260125.0011,Network printer offline,IT:Change,"Taylor, Mark",73.0,High,0.2918
T20120603.0003,"Email just in, printer is down.",High,High,IT:Hardware,2,T20260302.0003,Network printer offline,SW:Change,"Miller, Susan",235.0,High,0.2918
T20120603.0003,"Email just in, printer is down.",High,High,IT:Hardware,3,T20260127.0004,Network printer offline,IT:Applications,"Anderson, Scott",96.0,High,0.2918
T20120603.0003,"Email just in, printer is down.",High,High,IT:Hardware,4,T20251222.0008,Network printer offline,SW:Support,"Miller, Susan",45.5,High,0.2918
T20120603.0003,"Email just in, printer is down.",High,High,IT:Hardware,5,T20251227.0007,Network printer offline,IT:Hardware,"Taylor, Mark",222.5,High,0.2918
T20260110.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,1,T20260212.0010,Suspicious phishing email reported,IT:Applications,"Anderson, Scott",141.0,High,1.0
T20260110.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,2,T20260104.0010,Suspicious phishing email reported,SW:Defect,"Anderson, Scott",0.5,High,1.0
T20260110.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,3,T20251230.0008,Suspicious phishing email reported,IT:Change,"Moore, James",134.5,High,1.0
T20260110.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,4,T20260218.0010,Suspicious phishing email reported,SW:Change,"Moore, James",15.0,High,1.0
T20260110.0001,Suspicious phishing email reported,Critical,High,IT:Hardware,5,T20251206.0007,Suspicious phishing email reported,SW:Support,"Miller, Susan",115.5,High,1.0
T20260208.0003,Outlook not syncing emails,Medium,Service Request,SW:Support,1,T20260207.0003,Outlook not syncing emails,SW:Internal,"Anderson, Scott",157.5,Medium,1.0
T20260208.0003,Outlook not syncing emails,Medium,Service Request,SW:Support,2,T20260227.0015,Outlook not syncing emails,SW:Support,"Anderson, Scott",63.0,Medium,1.0
T20260208.0003,Outlook not syncing emails,Medium,Service Request,SW:Support,3,T20251208.0002,Outlook not syncing emails,SW:Change,"Anderson, Scott",105.5,Medium,1.0
T20260208.0003,Outlook not syncing emails,Medium,Service Request,SW:Support,4,T20251220.0008,Outlook not syncing emails,Triage,"Taylor, Mark",67.0,Medium,1.0
T20260208.0003,Outlook not syncing emails,Medium,Service Request,SW:Support,5,T20260225.0005,Outlook not syncing emails,Triage,"Miller, Susan",152.5,Medium,1.0
T20260207.0001,Internet speed slow at branch office,Low,Low,IT:Hardware,1,T20260219.0004,Internet speed slow at branch office,SW:Support,"Moore, James",156.0,High,1.0
T20260207.0001,Internet speed slow at branch office,Low,Low,IT:Hardware,2,T20260220.0006,Internet speed slow at branch office,SW:Internal,"Taylor, Mark",82.5,High,1.0
T20260207.0001,Internet speed slow at branch office,Low,Low,IT:Hardware,3,T20260102.0006,Internet speed slow at branch office,SW:Internal,"Miller, Susan",201.5,High,1.0
T20260207.0001,Internet speed slow at branch office,Low,Low,IT:Hardware,4,T20260221.0007,Internet speed slow at branch office,SW:Support,"Miller, Susan",48.5,High,1.0
T20260207.0001,Internet speed slow at branch office,Low,Low,IT:Hardware,5,T20251215.0007,Internet speed slow at branch office,IT:Applications,"Miller, Susan",105.5,High,1.0
T20251205.0002,Network printer offline,Low,Service Request,SW:Internal,1,T20260115.0006,Network printer offline,SW:Internal,"Taylor, Mark",158.0,High,1.0
T20251205.0002,Network printer offline,Low,Service Request,SW:Internal,2,T20260302.0003,Network printer offline,SW:Change,"Miller, Susan",235.0,High,1.0
T20251205.0002,Network printer offline,Low,Service Request,SW:Internal,3,T20260127.0004,Network printer offline,IT:Applications,"Anderson, Scott",96.0,High,1.0
T20251205.0002,Network printer offline,Low,Service Request,SW:Internal,4,T20260101.0007,Network printer offline,SW:Support,"Anderson, Scott",122.5,High,1.0
T20251205.0002,Network printer offline,Low,Service Request,SW:Internal,5,T20251213.0005,Network printer offline,IT:Change,"Miller, Susan",48.5,High,1.0
T20260227.0002,Server room temperature alert,High,High,SW:Support,1,T20260101.0003,Server room temperature alert,SW:Change,"Anderson, Scott",226.0,Critical,1.0
T20260227.0002,Server room temperature alert,High,High,SW:Support,2,T20260113.0006,Server room temperature alert,IT:Applications,"Miller, Susan",184.5,Critical,1.0
